usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,acceptedUsageKey,is_alternative,verbatim_name,verbatim_index
2768139,Androstephium breviflorum S.Watson,Androstephium breviflorum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asparagales,Asparagaceae,Androstephium,Androstephium breviflorum,6,7707728,196,1169,7683,2768133,2768139,FALSE,Liliopsida,NA,FALSE,Androstephium breviflorum,101
9019940,"Aneides niger Myers & Maslin, 1948",Aneides niger,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Caudata,Plethodontidae,Aneides,Aneides niger,1,44,131,953,6748,2431705,9019940,FALSE,Amphibia,NA,FALSE,Aneides niger,102
7226707,Anemone multifida var. multifida,Anemone multifida multifida,VARIETY,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Anemone,Anemone multifida,6,7707728,220,399,2410,3016227,3033252,FALSE,Magnoliopsida,NA,FALSE,Anemone multifida multifida,103
3130712,Anisocarpus scabridus (Eastw.) B.G.Baldwin,Anisocarpus scabridus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Anisocarpus,Anisocarpus scabridus,6,7707728,220,414,3065,7945219,3130712,FALSE,Magnoliopsida,NA,FALSE,Anisocarpus scabridus,104
8779302,"Anniella alexanderae Papenfuss & Parham, 2013",Anniella alexanderae,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Anguidae,Anniella,Anniella alexanderae,1,44,11592253,NA,9198,2471881,8779302,FALSE,Squamata,NA,FALSE,Anniella alexanderae,105
8957591,"Anniella campi Papenfuss & Parham, 2013",Anniella campi,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Anguidae,Anniella,Anniella campi,1,44,11592253,NA,9198,2471881,8957591,FALSE,Squamata,NA,FALSE,Anniella campi,106
9171062,"Anniella grinnelli Papenfuss & Parham, 2013",Anniella grinnelli,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Anguidae,Anniella,Anniella grinnelli,1,44,11592253,NA,9198,2471881,9171062,FALSE,Squamata,NA,FALSE,Anniella grinnelli,107
2471882,"Anniella pulchra Gray, 1852",Anniella pulchra,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Anguidae,Anniella,Anniella pulchra,1,44,11592253,NA,9198,2471881,2471882,FALSE,Squamata,NA,FALSE,Anniella pulchra,108
9090896,"Anniella stebbinsi Papenfuss & Parham, 2013",Anniella stebbinsi,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Anguidae,Anniella,Anniella stebbinsi,1,44,11592253,NA,9198,2471881,9090896,FALSE,Squamata,NA,FALSE,Anniella stebbinsi,110
2287936,"Anodonta californiensis I.Lea, 1852",Anodonta californiensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Unionida,Unionidae,Anodonta,Anodonta californiensis,1,52,137,9301143,3461,2287924,2287936,FALSE,Bivalvia,NA,FALSE,Anodonta californiensis,111
2287931,"Anodonta oregonensis I.Lea, 1838",Anodonta oregonensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Unionida,Unionidae,Anodonta,Anodonta oregonensis,1,52,137,9301143,3461,2287924,2287931,FALSE,Bivalvia,NA,FALSE,Anodonta oregonensis,112
2677147,"Anomobryum julaceum (Schrad. ex G.Gaertn., B.Mey. & Scherb.) Schimp.",Anomobryum julaceum,SPECIES,ACCEPTED,99,EXACT,Plantae,Bryophyta,Bryales,Bryaceae,Anomobryum,Anomobryum julaceum,6,35,327,1333,8736,2672849,2677147,FALSE,Bryopsida,NA,FALSE,Anomobryum julaceum,115
5385532,Antennaria flagellaris A.Gray,Antennaria flagellaris,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Antennaria,Antennaria flagellaris,6,7707728,220,414,3065,3087998,5385532,FALSE,Magnoliopsida,NA,FALSE,Antennaria flagellaris,116
5385601,Antennaria marginata Greene,Antennaria marginata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Antennaria,Antennaria marginata,6,7707728,220,414,3065,3087998,5385601,FALSE,Magnoliopsida,NA,FALSE,Antennaria marginata,117
9266260,Antennaria sawyeri R.J.Bayer & Figura,Antennaria sawyeri,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Asterales,Asteraceae,Antennaria,Antennaria sawyeri,6,7707728,220,414,3065,3087998,9266260,FALSE,Magnoliopsida,NA,FALSE,Antennaria sawyeri,118
1046908,"Anthicus antiochensis Werner, 1975",Anthicus antiochensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Coleoptera,Anthicidae,Anthicus,Anthicus antiochensis,1,54,216,1470,7771,1046876,1046908,FALSE,Insecta,NA,FALSE,Anthicus antiochensis,119
1046901,"Anthicus sacramento Chandler, 1978",Anthicus sacramento,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Coleoptera,Anthicidae,Anthicus,Anthicus sacramento,1,54,216,1470,7771,1046876,1046901,FALSE,Insecta,NA,FALSE,Anthicus sacramento,120
7164330,Anthoxanthum nitens subsp. nitens,Anthoxanthum nitens nitens,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Poales,Poaceae,Anthoxanthum,Anthoxanthum nitens,6,7707728,196,1369,3073,2705971,2703346,FALSE,Liliopsida,NA,FALSE,Anthoxanthum nitens nitens,121
2432339,"Antrozous pallidus (LeConte, 1856)",Antrozous pallidus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Antrozous,Antrozous pallidus,1,44,359,734,9368,2432337,2432339,FALSE,Mammalia,NA,FALSE,Antrozous pallidus,125
3083795,Aphanisma blitoides Nutt. ex Moq.,Aphanisma blitoides,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Caryophyllales,Amaranthaceae,Aphanisma,Aphanisma blitoides,6,7707728,220,422,3064,6447741,3083795,FALSE,Magnoliopsida,NA,FALSE,Aphanisma blitoides,126
2124568,"Aphrastochthonius grubbsi Muchmore, 1984",Aphrastochthonius grubbsi,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Pseudoscorpiones,Chthoniidae,Aphrastochthonius,Aphrastochthonius grubbsi,1,54,367,1161,7652,2124558,2124568,FALSE,Arachnida,NA,FALSE,Aphrastochthonius grubbsi,127
2124571,"Aphrastochthonius similis Muchmore, 1984",Aphrastochthonius similis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Pseudoscorpiones,Chthoniidae,Aphrastochthonius,Aphrastochthonius similis,1,54,367,1161,7652,2124558,2124571,FALSE,Arachnida,NA,FALSE,Aphrastochthonius similis,128
9558733,Aphyllon epigalium subsp. notocalifornicum Colwell & A.C.Schneid.,Aphyllon epigalium notocalifornicum,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Aphyllon,Aphyllon epigalium,6,7707728,220,408,6651,9525027,9365890,FALSE,Magnoliopsida,NA,FALSE,Aphyllon epigalium notocalifornicum,129
9238412,Aphyllon parishii subsp. brachylobum (Heckard) A.C.Schneid.,Aphyllon parishii brachylobum,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Aphyllon,Aphyllon parishii,6,7707728,220,408,6651,9525027,9297919,FALSE,Magnoliopsida,NA,FALSE,Aphyllon parishii brachylobum,130
9325078,Aphyllon robbinsii (Heckard) A.C.Schneid.,Aphyllon robbinsii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Aphyllon,Aphyllon robbinsii,6,7707728,220,408,6651,9525027,9325078,FALSE,Magnoliopsida,NA,FALSE,Aphyllon robbinsii,131
9254500,Aphyllon validum subsp. validum,Aphyllon validum validum,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Aphyllon,Aphyllon validum,6,7707728,220,408,6651,9525027,9325414,FALSE,Magnoliopsida,NA,FALSE,Aphyllon validum validum,132
1611650,"Apiocera warneri Cazier, 1985",Apiocera warneri,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Diptera,Apioceridae,Apiocera,Apiocera warneri,1,54,216,811,7273,1611607,1611650,FALSE,Insecta,NA,FALSE,Apiocera warneri,133
6163524,"Aplodontia rufa californica (Peters, 1864)",Aplodontia rufa californica,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Rodentia,Aplodontiidae,Aplodontia,Aplodontia rufa,1,44,359,1459,5491,2439689,2439690,FALSE,Mammalia,NA,FALSE,Aplodontia rufa californica,134
6163529,"Aplodontia rufa humboldtiana Taylor, 1916",Aplodontia rufa humboldtiana,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Rodentia,Aplodontiidae,Aplodontia,Aplodontia rufa,1,44,359,1459,5491,2439689,2439690,FALSE,Mammalia,NA,FALSE,Aplodontia rufa humboldtiana,135
6163526,"Aplodontia rufa nigra Taylor, 1914",Aplodontia rufa nigra,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Rodentia,Aplodontiidae,Aplodontia,Aplodontia rufa,1,44,359,1459,5491,2439689,2439690,FALSE,Mammalia,NA,FALSE,Aplodontia rufa nigra,136
6163523,"Aplodontia rufa phaea Merriam, 1899",Aplodontia rufa phaea,SUBSPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Rodentia,Aplodontiidae,Aplodontia,Aplodontia rufa,1,44,359,1459,5491,2439689,2439690,FALSE,Mammalia,NA,FALSE,Aplodontia rufa phaea,137
2480506,"Aquila chrysaetos (Linnaeus, 1758)",Aquila chrysaetos,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Accipitriformes,Accipitridae,Aquila,Aquila chrysaetos,1,44,212,7191147,2877,2480498,2480506,FALSE,Aves,NA,FALSE,Aquila chrysaetos,139
5375010,Arabis aculeolata Greene,Arabis aculeolata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Arabis,Arabis aculeolata,6,7707728,220,7225535,3112,5374837,5375010,FALSE,Magnoliopsida,NA,FALSE,Arabis aculeolata,140
5552393,Arabis mcdonaldiana Eastw.,Arabis mcdonaldiana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Brassicales,Brassicaceae,Arabis,Arabis mcdonaldiana,6,7707728,220,7225535,3112,5374837,5552393,FALSE,Magnoliopsida,NA,FALSE,Arabis mcdonaldiana,141
2437933,"Arborimus albipes (Merriam, 1901)",Arborimus albipes,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Rodentia,Cricetidae,Arborimus,Arborimus albipes,1,44,359,1459,3240723,2437930,2437933,FALSE,Mammalia,NA,FALSE,Arborimus albipes,144
2437932,"Arborimus pomo Johnson & George, 1991",Arborimus pomo,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Rodentia,Cricetidae,Arborimus,Arborimus pomo,1,44,359,1459,3240723,2437930,2437932,FALSE,Mammalia,NA,FALSE,Arborimus pomo,145
2394479,"Archoplites interruptus (Girard, 1854)",Archoplites interruptus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Centrarchidae,Archoplites,Archoplites interruptus,1,44,NA,587,8513,2394478,2394479,FALSE,NA,NA,FALSE,Archoplites interruptus,147
2888376,Arctomecon merriamii Coville,Arctomecon merriamii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ranunculales,Papaveraceae,Arctomecon,Arctomecon merriamii,6,7707728,220,399,2422,2888375,2888376,FALSE,Magnoliopsida,NA,FALSE,Arctomecon merriamii,149
2882593,Arctostaphylos andersonii A.Gray,Arctostaphylos andersonii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos andersonii,6,7707728,220,1353,2505,2882486,2882593,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos andersonii,150
2882566,Arctostaphylos auriculata Eastw.,Arctostaphylos auriculata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos auriculata,6,7707728,220,1353,2505,2882486,2882566,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos auriculata,151
7223553,Arctostaphylos bakeri subsp. bakeri,Arctostaphylos bakeri bakeri,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos bakeri,6,7707728,220,1353,2505,2882486,2882550,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos bakeri bakeri,152
4169459,Arctostaphylos bakeri subsp. sublaevis P.V.Wells,Arctostaphylos bakeri sublaevis,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos bakeri,6,7707728,220,1353,2505,2882486,2882550,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos bakeri sublaevis,153
2882535,Arctostaphylos catalinae P.V.Wells,Arctostaphylos catalinae,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos catalinae,6,7707728,220,1353,2505,2882486,2882535,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos catalinae,154
2882600,Arctostaphylos confertiflora Eastw.,Arctostaphylos confertiflora,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos confertiflora,6,7707728,220,1353,2505,2882486,2882600,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos confertiflora,155
4168888,"Arctostaphylos crustacea subsp. eastwoodiana (P.V.Wells) V.T.Parker, M.C.Vasey & J.E.Keeley",Arctostaphylos crustacea eastwoodiana,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos crustacea,6,7707728,220,1353,2505,2882486,6399621,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos crustacea eastwoodiana,156
2882551,Arctostaphylos cruzensis Roof,Arctostaphylos cruzensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos cruzensis,6,7707728,220,1353,2505,2882486,2882551,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos cruzensis,157
2882538,Arctostaphylos densiflora M.S.Baker,Arctostaphylos densiflora,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos densiflora,6,7707728,220,1353,2505,2882486,2882538,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos densiflora,158
2882520,Arctostaphylos edmundsii J.T.Howell,Arctostaphylos edmundsii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos edmundsii,6,7707728,220,1353,2505,2882486,2882520,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos edmundsii,159
4168664,Arctostaphylos franciscana Eastw.,Arctostaphylos franciscana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos franciscana,6,7707728,220,1353,2505,2882486,4168664,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos franciscana,160
4168656,Arctostaphylos gabilanensis V.T.Parker & M.C.Vasey,Arctostaphylos gabilanensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos gabilanensis,6,7707728,220,1353,2505,2882486,4168656,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos gabilanensis,161
6399571,Arctostaphylos glandulosa subsp. crassifolia (Jeps.) P.V.Wells,Arctostaphylos glandulosa crassifolia,SUBSPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos glandulosa,6,7707728,220,1353,2505,2882486,2882491,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos glandulosa crassifolia,162
4168490,"Arctostaphylos glandulosa subsp. gabrielensis (P.V.Wells) J.E.Keeley, M.C.Vasey & V.T.Parker",Arctostaphylos glandulosa gabrielensis,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos glandulosa,6,7707728,220,1353,2505,2882486,2882491,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos glandulosa gabrielensis,163
2882578,Arctostaphylos glutinosa B.Schreib.,Arctostaphylos glutinosa,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos glutinosa,6,7707728,220,1353,2505,2882486,2882578,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos glutinosa,164
4168159,Arctostaphylos hookeri subsp. hearstiorum (Hoover & Roof) P.V.Wells,Arctostaphylos hookeri hearstiorum,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos hookeri,6,7707728,220,1353,2505,2882486,2882544,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos hookeri hearstiorum,165
7223556,Arctostaphylos hookeri subsp. hookeri,Arctostaphylos hookeri hookeri,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos hookeri,6,7707728,220,1353,2505,2882486,2882544,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos hookeri hookeri,166
2882499,Arctostaphylos imbricata Eastw.,Arctostaphylos imbricata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos imbricata,6,7707728,220,1353,2505,2882486,2882499,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos imbricata,167
2882557,"Arctostaphylos klamathensis S.W.Edwards, Keeler-Wolf & W.Knight",Arctostaphylos klamathensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos klamathensis,6,7707728,220,1353,2505,2882486,2882557,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos klamathensis,168
2882611,Arctostaphylos luciana P.V.Wells,Arctostaphylos luciana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos luciana,6,7707728,220,1353,2505,2882486,2882611,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos luciana,169
6399473,Arctostaphylos manzanita subsp. elegans (Eastw.) P.V.Wells,Arctostaphylos manzanita elegans,SUBSPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos manzanita,6,7707728,220,1353,2505,2882486,2882567,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos manzanita elegans,170
4167799,Arctostaphylos manzanita subsp. laevigata (Eastw.) Munz,Arctostaphylos manzanita laevigata,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos manzanita,6,7707728,220,1353,2505,2882486,2882567,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos manzanita laevigata,171
7223563,Arctostaphylos montana subsp. montana,Arctostaphylos montana montana,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos montana,6,7707728,220,1353,2505,2882486,6399439,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos montana montana,172
2882512,Arctostaphylos montaraensis Roof,Arctostaphylos montaraensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos montaraensis,6,7707728,220,1353,2505,2882486,2882512,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos montaraensis,174
2882623,Arctostaphylos montereyensis Hoover,Arctostaphylos montereyensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos montereyensis,6,7707728,220,1353,2505,2882486,2882623,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos montereyensis,175
2882602,Arctostaphylos morroensis Wiesl. & B.Schreib.,Arctostaphylos morroensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos morroensis,6,7707728,220,1353,2505,2882486,2882602,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos morroensis,176
2882570,Arctostaphylos myrtifolia Parry,Arctostaphylos myrtifolia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos myrtifolia,6,7707728,220,1353,2505,2882486,2882570,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos myrtifolia,177
7135269,Arctostaphylos nissenana Merriam,Arctostaphylos nissenana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos nissenana,6,7707728,220,1353,2505,2882486,7135269,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos nissenana,179
4167349,"Arctostaphylos nummularia subsp. mendocinoensis (P.V.Wells) V.T.Parker, M.C.Vasey & J.E.Keeley",Arctostaphylos nummularia mendocinoensis,SUBSPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos nummularia,6,7707728,220,1353,2505,2882486,2882492,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos nummularia mendocinoensis,180
4167248,Arctostaphylos ohloneana M.C.Vasey & V.T.Parker,Arctostaphylos ohloneana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos ohloneana,6,7707728,220,1353,2505,2882486,4167248,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos ohloneana,181
2882525,Arctostaphylos osoensis P.V.Wells,Arctostaphylos osoensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos osoensis,6,7707728,220,1353,2505,2882486,2882525,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos osoensis,182
2882579,Arctostaphylos otayensis Wiesl. & B.Schreib.,Arctostaphylos otayensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos otayensis,6,7707728,220,1353,2505,2882486,2882579,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos otayensis,183
2882562,Arctostaphylos pacifica Roof,Arctostaphylos pacifica,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos pacifica,6,7707728,220,1353,2505,2882486,2882562,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos pacifica,184
2882545,Arctostaphylos pajaroensis (J.E.Adams ex Mc Minn) J.E.Adams,Arctostaphylos pajaroensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos pajaroensis,6,7707728,220,1353,2505,2882486,2882545,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos pajaroensis,185
2882564,Arctostaphylos pallida Eastw.,Arctostaphylos pallida,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos pallida,6,7707728,220,1353,2505,2882486,2882564,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos pallida,186
8375161,Arctostaphylos pechoensis (Abrams) Dudley,Arctostaphylos pechoensis,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos pechoensis,6,7707728,220,1353,2505,2882486,8375161,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos pechoensis,187
2882514,Arctostaphylos pilosula Jeps. & Wiesl.,Arctostaphylos pilosula,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos pilosula,6,7707728,220,1353,2505,2882486,2882514,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos pilosula,188
2882603,Arctostaphylos pumila Nutt.,Arctostaphylos pumila,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos pumila,6,7707728,220,1353,2505,2882486,2882603,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos pumila,189
2882534,Arctostaphylos purissima P.V.Wells,Arctostaphylos purissima,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos purissima,6,7707728,220,1353,2505,2882486,2882534,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos purissima,190
2882498,Arctostaphylos rainbowensis J.E.Keeley & Massihi,Arctostaphylos rainbowensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos rainbowensis,6,7707728,220,1353,2505,2882486,2882498,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos rainbowensis,191
2882555,Arctostaphylos refugioensis Gankin,Arctostaphylos refugioensis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos refugioensis,6,7707728,220,1353,2505,2882486,2882555,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos refugioensis,192
2882506,Arctostaphylos regismontana Eastw.,Arctostaphylos regismontana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos regismontana,6,7707728,220,1353,2505,2882486,2882506,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos regismontana,193
2882540,Arctostaphylos rudis Jeps. & Wiesl.,Arctostaphylos rudis,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Ericales,Ericaceae,Arctostaphylos,Arctostaphylos rudis,6,7707728,220,1353,2505,2882486,2882540,FALSE,Magnoliopsida,NA,FALSE,Arctostaphylos rudis,194
